ticker,company_name,ceo_name,ceo_title,tenure_duration,start_date,education,num_past_roles,num_highlights,linkedin_url,source,fetch_timestamp
IVA,Inventiva S.A.,Mr. Andrew  Obenshain,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:14:44.127265
DEFT,"Defi Technologies, Inc.",Mr. Olivier Francois Roussy Newton,"Co-Founder, CEO, Member of Advisory Board & Executive Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:14:51.949803
GSM,Ferroglobe PLC,Dr. Marco  Levi,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:14:59.857146
GLDD,Great Lakes Dredge & Dock CORP,Mr. Lasse J. Petterson,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:07.665317
AMTB,Amerant Bancorp Inc.,"Mr. Gerald Paul Plush C.M.A., CPA","Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:15.389977
SEPN,"Septerna, Inc.","Dr. Jeffrey T. Finer M.D., Ph.D.","Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:23.162419
GOTU,Gaotu Techedu Inc.,Mr. Xiangdong  Chen Ph.D.,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:30.761439
FWRD,FORWARD AIR CORP,Mr. Shawn  Stewart,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:38.616973
KLC,"KinderCare Learning Companies, Inc.",Mr. Paul  Thompson,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:46.403384
FFC,Flaherty & Crumrine PREFERRED & INCOME SECURITIES FUND INC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:54.201763
IOVA,"IOVANCE BIOTHERAPEUTICS, INC.","Dr. Frederick G. Vogt Esq., J.D., Ph.D.","Interim CEO, President, General Counsel, Corporate Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:15:59.399418
CAPL,CrossAmerica Partners LP,Mr. Charles M. Nifong Jr.,"President, CEO & Director of CrossAmerica GP LLC",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:07.057145
CMP,COMPASS MINERALS INTERNATIONAL INC,"Dr. Edward C. Dowling Jr., B.Sc., M.Sc., Ph.D.","President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:14.846110
GGN,"GAMCO Global Gold, Natural Resources & Income Trust",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:22.649167
IAUX,i-80 Gold Corp.,Mr. Richard S. Young,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:27.828394
PHAT,"Phathom Pharmaceuticals, Inc.",Mr. Steven L. Basta M.B.A.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:35.467740
AGRO,Adecoagro S.A.,Mr. Mariano  Bosch,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:43.133967
MBX,"MBX Biosciences, Inc.",Mr. Peter Kent Hawryluk MBA,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:50.725755
DCBO,Docebo Inc.,Mr. Alessio  Artuffo,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:16:58.500361
KOS,Kosmos Energy Ltd.,Mr. Andrew G. Inglis,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:06.194690
OPY,OPPENHEIMER HOLDINGS INC,Mr. Robert Steven Lowenthal,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:13.856706
EDN,EDENOR,Mr. Daniel  Marx,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:21.508281
MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:29.153441
AXGN,"Axogen, Inc.",Mr. Michael D. Dale,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:34.395711
CDNA,"CareDx, Inc.",Mr. John Walter Hanna Jr.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:42.066682
NOAH,NOAH HOLDINGS LTD,Mr. Zhe  Yin,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:49.631262
EQBK,EQUITY BANCSHARES INC,Mr. Brad S. Elliott,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:17:57.313205
NAGE,"Niagen Bioscience, Inc.",Mr. Robert N. Fried,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:05.006233
HBT,"HBT Financial, Inc.",Mr. J. Lance Carter,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:12.682034
GDOT,GREEN DOT CORP,Mr. William I. Jacobs J.D.,Interim CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:20.368957
TRNS,TRANSCAT INC,Mr. Lee D. Rudow,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:28.012482
MCB,Metropolitan Bank Holding Corp.,Mr. Mark R. DeFazio,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:35.871081
NPK,NATIONAL PRESTO INDUSTRIES INC,Ms. Maryjo J. Cohen,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:43.696828
DNA,"Ginkgo Bioworks Holdings, Inc.",Dr. Jason  Kelly Ph.D.,"Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:51.620797
BTX,BlackRock Technology & Private Equity Term Trust,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:18:59.261835
TSHA,"Taysha Gene Therapies, Inc.",Mr. Sean P. Nolan,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:04.451418
BORR,Borr Drilling Ltd,Mr. Bruno  Morand,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:11.994955
INDI,"indie Semiconductor, Inc.",Mr. Donald  McClymont,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:19.545409
SKYH,Sky Harbour Group Corp,Mr. Tal  Keinan,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:27.401681
SLDP,"Solid Power, Inc.",Mr. John C. Van Scoter,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:35.329396
RSKD,RISKIFIED LTD.,Mr. Eido  Gal,"Co-Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:43.151810
ASM,AVINO SILVER & GOLD MINES LTD,Mr. David  Wolfin,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:50.806831
KURA,"Kura Oncology, Inc.","Dr. Troy Edward Wilson J.D., Ph.D.","Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:19:58.392651
CTLP,"CANTALOUPE, INC.",Mr. Ravi  Venkatesan,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:06.252837
WDI,Western Asset Diversified Income Fund (WDI),Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:13.788996
WLKP,Westlake Chemical Partners LP,Mr. Jean-Marc  Gilson,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:18.983429
BCX,BlackRock Resources & Commodities Strategy Trust,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:26.727842
UFCS,UNITED FIRE GROUP INC,Mr. Kevin James Leidwinger,"President, CEO, Principal Executive Officer & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:31.983693
CCO,"Clear Channel Outdoor Holdings, Inc.",Mr. Scott R. Wells,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:39.758765
NGL,NGL Energy Partners LP,Mr. H. Michael Krimbill,"President, CEO, & Director of NGL Energy Holdings LLC",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:47.596915
GNK,GENCO SHIPPING & TRADING LTD,Mr. John C. Wobensmith C.F.A.,"CEO, President, Secretary & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:20:55.379831
IGR,CBRE GLOBAL REAL ESTATE INCOME FUND,Mr. Thomas Ritson Ferguson C.F.A.,"Chairman of The Board, Chief Executive Officer, President, Founding Partner and Managing Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:03.285328
TXO,"TXO Partners, L.P.",Mr. Brent W. Clum,"Co-CEO, CFO & Director of TXO Partners GP, LLC",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:11.017545
CANG,Cango Inc.,Mr. Peng  Yu,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:18.772713
FTRE,Fortrea Holdings Inc.,Mr. Anshul  Thakral,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:26.476780
MAAS,Maase Inc.,Ms. Min  Zhou,CEO & Vice Chairperson of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:34.217374
PSFE,Paysafe Ltd,Mr. Bruce F. Lowthers CPA,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:42.087548
AHT,ASHFORD HOSPITALITY TRUST INC,Mr. Stephen  Zsigray,"CEO, Director & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:49.894295
SGML,Sigma Lithium Corp,Ms. Ana  Cabral-Gardner,Co-Chairperson & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:21:57.499985
BCAX,Bicara Therapeutics Inc.,"Dr. Claire  Mazumdar Clemon M.B.A., Ph.D.",CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:05.176614
HRTG,"Heritage Insurance Holdings, Inc.",Mr. Ernesto Jose Garateix CPCU,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:12.815511
CARS,Cars.com Inc.,Mr. T. Alex Vetter,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:20.545992
MAX,"MediaAlpha, Inc.",Mr. Steven M. Yi J.D.,"Co-Founder, CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:28.300104
MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:36.074183
USAS,Americas Gold & Silver Corp,Mr. Joseph Paul Andre Huet Acc.Dir.,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:41.255257
TRST,TRUSTCO BANK CORP N Y,Mr. Robert Joseph McCormick,"President, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:48.835445
PDS,PRECISION DRILLING Corp,Mr. Carey Thomas Ford C.F.A.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:22:56.646699
ETD,ETHAN ALLEN INTERIORS INC,Mr. M. Farooq Kathwari,"Chairman of the Board, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:04.408878
TNGX,"Tango Therapeutics, Inc.",Dr. Barbara L. Weber M.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:12.307450
RWT,REDWOOD TRUST INC,Mr. Christopher J. Abate CPA,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:20.084387
KRUS,"KURA SUSHI USA, INC.",Mr. Hajime  Uba,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:27.856836
NXP,NUVEEN SELECT TAX FREE INCOME PORTFOLIO,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:35.510178
HAFC,HANMI FINANCIAL CORP,Ms. Bonita I. Lee,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:40.688226
AVXL,ANAVEX LIFE SCIENCES CORP.,"Dr. Christopher U. Missling M.B.A., M.S., Ph.D.","President, CEO, Secretary & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:48.487356
ECX,ECARX Holdings Inc.,Mr. Ziyu  Shen,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:23:56.285698
ZBIO,"Zenas BioPharma, Inc.","Mr. Leon Oliver Moulder Jr., M.B.A.",CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:03.907715
HUYA,HUYA Inc.,Mr. Junhong  Huang,"Acting Co-CEO, Senior VP & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:11.456697
RA,Brookfield Real Assets Income Fund Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:19.139373
ADTN,"ADTRAN Holdings, Inc.",Mr. Thomas R. Stanton,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:24.368574
AVBP,"ArriVent BioPharma, Inc.",Dr. Zhengbin  Yao Ph.D.,"Co-Founder, Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:32.021570
JBSS,SANFILIPPO JOHN B & SON INC,Mr. Jeffrey T. Sanfilippo,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:39.893131
MATW,MATTHEWS INTERNATIONAL CORP,Mr. Joseph C. Bartolacci J.D.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:47.667168
IIIN,INSTEEL INDUSTRIES INC,Mr. Howard Osler Woltz III,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:24:55.445048
PAXS,PIMCO Access Income Fund,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:03.311449
LINC,LINCOLN EDUCATIONAL SERVICES CORP,Mr. Scott M. Shaw,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:08.489758
ALNT,ALLIENT INC,Mr. Richard S. Warzala,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:16.207243
STKL,SunOpta Inc.,Mr. Brian W. Kocher,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:23.942287
BZH,BEAZER HOMES USA INC,Mr. Allan P. Merrill,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:31.746531
BDN,BRANDYWINE REALTY TRUST,Mr. Gerard H. Sweeney,"President, CEO & Trustee",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:39.455307
ANGI,Angi Inc.,Mr. Jeffrey W. Kip,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:47.085701
SKYT,"SkyWater Technology, Inc",Mr. Thomas J. Sonderman,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:25:54.894173
DLY,DoubleLine Yield Opportunities Fund,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:02.504232
TRTX,"TPG RE Finance Trust, Inc.",Mr. Doug  Bouquard,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:07.691115
MBWM,MERCANTILE BANK CORP,Mr. Raymond E. Reitsma,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:15.386122
PROK,PROKIDNEY CORP.,Dr. Bruce  Culleton M.D.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:22.975288
SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/,Mr. Edward H. McKay,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:30.703450
TYG,TORTOISE ENERGY INFRASTRUCTURE CORP,"Mr. Terry Clyde Matlack CFA, J.D.",Chief Executive Officer and Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:38.546458
MYI,"BLACKROCK MUNIYIELD QUALITY FUND III, INC.",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:46.327874
ACP,abrdn Income Credit Strategies Fund,Christian  Pittard,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:51.647097
RYI,Ryerson Holding Corp,Mr. Edward J. Lehner C.P.A.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:26:59.313808
VTEX,VTEX,Mr. Geraldo  do Carmo Thomaz Jr.,"Co-founder, Co-CEO, Co-Chairman & Chief Technology Officer",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:07.012494
RDVT,"Red Violet, Inc.",Mr. Derek  Dubner,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:14.605208
SENEA,Seneca Foods Corp,Mr. Paul L. Palmby,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:22.240328
SABR,Sabre Corp,Mr. Kurt J. Ekert,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:29.880830
KE,"Kimball Electronics, Inc.",Mr. Richard D. Phillips,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:37.481476
VEL,"Velocity Financial, Inc.",Mr. Christopher D. Farrar,"Co-Founder, CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:45.091331
HTB,"HomeTrust Bancshares, Inc.",Mr. C. Hunter Westbrook,"CEO, President & Vice Chairperson of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:27:52.735074
SSTK,"Shutterstock, Inc.",Mr. Paul J. Hennessy,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:00.363622
QD,Qudian Inc.,Mr. Min  Luo,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:08.123989
GRNT,"Granite Ridge Resources, Inc.",Mr. Tyler S. Farquharson,CEO & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:15.912218
VALN,Valneva SE,Mr. Thomas  Lingelbach,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:23.675127
BRSP,"BrightSpire Capital, Inc.",Mr. Michael Joseph Mazzei J.D.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:31.249093
SERV,Serve Robotics Inc. /DE/,Dr. Ali  Kashani Ph.D.,"Co-Founder, Chairman, CEO, Treasurer & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:38.946799
CCNE,CNB FINANCIAL CORP/PA,Mr. Michael D. Peduzzi CPA,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:46.630948
BWMN,Bowman Consulting Group Ltd.,Mr. Gary P. Bowman,"Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:28:54.443750
AKBA,"Akebia Therapeutics, Inc.",Mr. John P. Butler MBA,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:29:02.263994
PLOW,"DOUGLAS DYNAMICS, INC",Mr. Mark Van Genderen,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T08:29:10.043052
